dish_id,category,dish_name
12988,"Papad & Khakhra","Khakhra Multigrain Jeera 200g"
12989,Mukhwas,"Mukhwas Madrasi Saunf 140g"
12990,Mukhwas,"Mukhwas Digestive Mix 110g"
12991,Mukhwas,"Mukhwas Crispy 120g"
12992,Mukhwas,"Mukhwas Amla Candy 130g"
12993,Mukhwas,"Mukhwas Tin 5 In One 230g"
12994,Mukhwas,"Mukhwas Nutri Awla 140g"
12995,Mukhwas,"Mukhwas Softy Tukda 160g"
12996,Mukhwas,"Shahi Mix 200g"
12997,Mukhwas,"Mix Fruit Candy Can 230g"
12998,Mukhwas,"Chatpati Candy Can 230g"
12999,Mukhwas,"Orange Candy Can 230g"
13000,Mukhwas,"Mukhwas Anar Goli 180g"
13001,Mukhwas,"Mukhwas Jeeragoli 200g"
13002,Mukhwas,"Mukhwas Angoor Vati 180g"
13003,Mukhwas,"Mukhwas Hing Vati 180g"
13004,Mukhwas,"Mukhwas Amarood Vati 180g"
13005,Mukhwas,"Mukhwas Raja Shahi Paan 140g"
13006,Mukhwas,"Mukhwas Chulbuli Imli 90g"
13007,Pickle,"Pickle Mix 400g"
13008,Pickle,"Pickle Mango 400g"
13009,Pickle,"Pickle Amla 400g"
13010,Pickle,"Pickle Green Chilli 400g"
13011,Pickle,"Pickle Gobhi Gajar 400g"
13012,Pickle,"Pickle Lemon Sweet 400g"
13013,Pickle,"Pickle Garlic 400g"
13014,Pickle,"Pickle Ginger 400g"
13015,Syrup,"Syrup Thandai 700ml"
13016,Syrup,"Syrup Jeera Shikanji 750ml"
13017,"Ready to Eat","Dal Makhani RTE 300g"
13018,"Ready to Eat","Palak Paneer RTE 300g"
13019,"Ready to Eat","Dal Tadka RTE 300g"
13020,"Ready to Eat","Shahi Paneer RTE 300g"
13021,"Ready to Eat","Matar Paneer RTE 300g"
13022,"Ready to Eat","Punjabi Chole RTE 300g"
13023,"Ready to Eat","Rajma RTE 300g"
13024,"Ready to Eat","Plain Basmati Rice RTE 250g"
13025,"Ready to Eat","Bhaji RTE 300g"
13026,"Coffee & Beverages Hot and Cold","Mango Smoothie"
13027,"Coffee & Beverages Hot and Cold","Strawberry Shake"
13028,Recommended,"Kulcha with Pindi Choley and Dessert Meal Serves 1"
13029,Recommended,"Vada Pav 1 pc"
13030,Recommended,"Samosa Pav 1 pc"
13031,Recommended,"Samosa Atta Kulcha Dabeli"
13032,Recommended,"Masala Paneer Atta Kulcha Dabeli"
13033,Recommended,"Choley Atta Kulcha Dabeli"
13034,"Ganesh Chaturthi Specials","Kulcha with Pindi Choley and Dessert Meal Serves 1"
13035,"Snack Time Specials","Vada Pav 1 pc"
13036,"Snack Time Specials","Samosa Pav 1 pc"
13037,"Snack Time Specials","Samosa Atta Kulcha Dabeli"
13038,"Snack Time Specials","Masala Paneer Atta Kulcha Dabeli"
13039,"Snack Time Specials","Choley Atta Kulcha Dabeli"
13040,"Mango Specials","Aloo Paratha 1 pc with Mango Shake"
13041,"Mango Specials","Alphonso Mango Milk shake"
13042,"Street Food Snacks","Samosa Pav 1 pc"
13043,"Street Food Snacks","Vada Pav 1 pc"
13044,"Street Food Snacks","Pav Bhaji Serves 1"
13045,"Street Food Snacks","Choley Atta Kulcha Dabeli Sandwich"
13046,"Street Food Snacks","Samosa Atta Kulcha Dabeli Sandwich"
13047,"Street Food Snacks","Masala Paneer Atta Kulcha Dabeli Sandwich"
13048,"Roti & Rice","Masala Atta Kulcha 1 Pc"
13049,"Wholesome Breakfast Meals","Vada Pav"
13050,"Wholesome Breakfast Meals","Samosa Pav"
13051,"Wholesome Breakfast Meals","Pav Bhaji"
13052,"Wholesome Breakfast Meals","Aloo Paratha 1 pc with Mango Shake"
13053,Recommended,"Chicken Biryani"
13054,Recommended,"Mutton Biryani"
13055,Recommended,"Special Chicken Biryani"
13056,Recommended,"Special Mutton Biryani"
13057,Recommended,"Big Chicken Biryani"
13058,Recommended,"Aloo Biryani"
13059,Recommended,"Big Mutton Biryani"
13060,Recommended,"Jeera Rice"
13061,Recommended,"Chelo Kabab"
13062,Recommended,"Special Kabab Platter"
13063,Recommended,"Chicken Tandoori"
13064,Recommended,"Dilli 6"
13065,Recommended,"Cheesy Tandoori"
13066,Recommended,"Butter Tikka Kabab"
13067,Recommended,"Chicken Reshmi Kabab"
13068,Recommended,"Chicken Tawa Kabab 6 Pcs"
13069,Recommended,"Chicken Tikka Kabab"
13070,Recommended,"Nargisi Kabab"
13071,Recommended,"Mutton Bhuna Kabab 6 Pcs With Bone"
13072,"Mini Combo","Jamai Sosthi Mini Chicken Thali"
13073,"Mini Combo","Jamai Sosthi Mini Thali"
13074,"Indian Bread","Tandoori Roti"
13075,"Indian Bread","Garlic Naan"
13076,"Indian Bread","Butter Naan"
13077,"Indian Bread","Butter Tandoori Roti"
13078,"Indian Bread","Plain Paratha"
13079,"Indian Bread","Tandoori Lachha"
13080,"Indian Bread","Cheese Chilli Naan"
13081,"Indian Bread","Mirchi Naan"
13082,"Indian Bread","Plain Naan"
13083,"Indian Bread","Chicken Kulcha"
13084,"Indian Bread","Paneer Kulcha"
13085,"Indian Bread","Plain Kulcha"
13086,"Indian Bread","Lachha Paratha"
13087,Accompaniments,"Onion Salad"
13088,Accompaniments,"Onion Raita"
13089,Accompaniments,"Mixed Raita"
13090,Accompaniments,"Plain Raita"
13091,Dessert,Firni
13092,"Chinese Main Course Rice :","Veg Fried Rice"
13093,"Chinese Main Course Rice :","Veg Ginger Rice"
13094,"Chinese Main Course Rice :","Veg Red Chilli Garlic Rice"
13095,"Chinese Main Course Rice :","Veg Schezwan Fried Rice"
13096,"Chinese Main Course Rice :","Egg Classic Chinese Fried Rice"
13097,"Chinese Main Course Rice :","Egg Ginger Rice"
13098,"Chinese Main Course Rice :","Egg Schezwan Style Fried Rice"
13099,"Chinese Main Course Rice :","Egg Red Chilli Garlic Rice"
13100,"Chinese Main Course Rice :","Chicken Classic Chinese Fried Rice"
13101,"Chinese Main Course Rice :","Chicken Schezwan Style Fried Rice"
13102,"Chinese Main Course Rice :","Chicken Ginger Rice"
13103,"Chinese Main Course Rice :","Chicken Red Chilli Garlic Rice"
13104,"Chinese Main Course Noodles","Veg Chinese Classic Noodles Hakka"
13105,"Chinese Main Course Noodles","Veg Schezwan Style Noodles"
13106,"Chinese Main Course Noodles","Egg Classic Chinese Noodles Hakka"
13107,"Chinese Main Course Noodles","Egg Schezwan Style Noodles"
13108,"Chinese Main Course Noodles","Egg Chilli Coriander Noodles"
13109,"Chinese Main Course Noodles","Chicken Classic Chinese Noodles Hakka"
13110,"Chinese Main Course Noodles","Chicken Schezwan Style Noodles"
13111,"Chinese Main Course Noodles","Chicken Chilli Coriander Noodles"
13112,"Soup Chicken","Chicken Hot And Sour Soup"
13113,"Soup Chicken","Chicken Sweet Corn Soup"
13114,"Soup Chicken","Chicken Clear Soup"
13115,"Soup Chicken","Chicken Noodle Soup"
13116,"Soup Chicken","Mix Soup"
13117,Thukpa,"Chicken Thukpa"
13118,Thukpa,"Veg Thukpa"
13119,"Soup Veg","Veg Clear Soup"
13120,"Soup Veg","Veg Tomato Soup"
13121,"Soup Veg","Veg Hot Soup"
13122,"Soup Veg","Veg Noodle Soup"
13123,"Veg Starters","Paneer Pakora 6 Pcs"
13124,"Veg Starters","Chilli Paneer Dry 6pc"
13125,"Fish Starters","Fish Fry 2 Pcs"
13126,Recommended,"Cheese Corn Pizza"
13127,Recommended,"Veg Pizza"
13128,Recommended,"Chicken Maggie"
13129,Recommended,"Paneer Maggie"
13130,Recommended,"Veg Maggie"
13131,Recommended,"Cheese Maggie"
13132,Recommended,"Veg Burger"
13133,Recommended,"Egg Burger"
13134,Recommended,"Paneer Burger"
13135,Recommended,"Cheese Corn Sandwich"
13136,Recommended,"Paneer Sandwich"
13137,Recommended,"Egg Sandwich"
13138,Recommended,"Chicken Sandwich"
13139,Recommended,"Cheese Garlic Bread"
13140,Recommended,"Classic French Fries"
13141,Recommended,"Peri Peri Masala French Fries"
13142,Maggie,"Chicken Maggie"
13143,Maggie,"Paneer Maggie"
13144,Maggie,"Veg Maggie"
13145,Maggie,"Cheese Maggie"
13146,Burger,"Veg Burger"
13147,Burger,"Egg Burger"
13148,Burger,"Paneer Burger"
13149,Sandwich,"Cheese Corn Sandwich"
13150,Sandwich,"Paneer Sandwich"
13151,Sandwich,"Egg Sandwich"
13152,Sandwich,"Chicken Sandwich"
13153,Pizza,"Cheese Corn Pizza"
13154,Pizza,"Veg Pizza"
13155,"Other Snacks","Cheese Garlic Bread"
13156,"Other Snacks","Classic French Fries"
13157,"Other Snacks","Peri Peri Masala French Fries"
13158,Rice,"Basmati Bhaat"
13159,Dal,"Moong Daal"
13160,Dal,"Mushuri Daal"
13161,Bhaaja,"Dim Er Omelette 2 Pcs"
13162,Bhaaja,"Dim Siddho 2 pcs"
13163,Bhaaja,"Rui Maach Bhaja"
13164,Bhaaja,"Katla Maach Bhaja"
13165,Shabji,Shukto
13166,Shabji,"Dhokar Dalna 4 Pcs"
13167,Thali,"Niramish Thaali 1"
13168,Thali,"Niramish Thaali 2"
13169,Thali,"Dim Thaali"
13170,Thali,"Murgi Thaali 1"
13171,Thali,"Murgi Thaali 2"
13172,Thali,"Murgi Thaali 3"
13173,Thali,"Murgi Thali Pepe Aloo Diye 1"
13174,Thali,"Murgi Thali Pepe Aloo Diye 2"
13175,Thali,"Murgi Thali Pepe Aloo Diye 3"
13176,Thali,"Burir Special Kissmi Chicken Thali"
13177,Thali,"Rui Thaali"
13178,Thali,"Katla Thali"
13179,Thali,"Kaatla Kalia Thaali"
13180,Thali,"Bata Mach Thali"
13181,"Bengali Combo","Basmati Rice Dimer Jhol 2Pcs"
13182,"Bengali Combo","Basmati Rice Murgir Jhol 2Pcs"
13183,"Bengali Combo","Basmati Rice Burir Special Kissmi Chicken 2pcs"
13184,Recommended,"Steamed Butter Rice 500ml"
13185,Recommended,"Steamed Rice 750ml"
13186,Recommended,"Basanti Pulao 500ml"
13187,Recommended,"Plain Paratha Wheat Flour"
13188,Recommended,"Luchi 2pcs"
13189,Recommended,"Butter Tawa Roti"
13190,Recommended,"Plain Paratha Maida"
13191,Recommended,"Ajwainkala Jeera Paratha 1pcs"
13192,Recommended,"Egg Tadka 300ml"
13193,Recommended,"Plain Tadka 300ml"
13194,Recommended,"Chicken Tadka 300ml"
13195,Recommended,"Egg Chicken Tadka 300ml"
13196,Recommended,"Soya Tadka With Egg 300ml"
13197,Recommended,"Chicken Chana"
13198,Recommended,"Begoon Alu Chingri prawn300ml"
13199,Recommended,"Plain Boiled Red Lentilmasoor Dal Sheddho500ml"
13200,Recommended,"Chicken Kasha2pcs 300ml"
13201,Recommended,"Soyabean Keema Masala300ml"
13202,Recommended,"Chicken Malai Curry2pcs300ml"
13203,Recommended,"Kancha Chingrir Jhaalshrimps250ml"
13204,"Main Course","Begoon Alu Chingri prawn300ml"
13205,"Main Course","Plain Boiled Red Lentilmasoor Dal Sheddho500ml"
13206,"Main Course","Prawn Malai Curry300ml"
13207,"Main Course","Chingri Begoon Shorsay prawn300ml"
13208,"Main Course","Prawn Aaloo Patla Jhol 300ml"
13209,"Main Course","Chingri Shorsay Jhaal prawn300ml"
13210,"Main Course","Chicken Kasha2pcs 300ml"
13211,"Main Course","Soyabean Keema Masala300ml"
13212,"Main Course","Egg Curry 2pcs With Aaloo300ml"
13213,"Main Course","Egg Omelette Curry 2 Pcs500ml"
13214,"Main Course","Baingan Aaloo Subji300ml"
13215,"Main Course","Patal Aaloo Sabji 300ml"
13216,"Main Course","Aaloo Soyabean Subji300ml"
13217,"Main Course","Aaloo Patal Ka RassaPure Veg300Ml"
13218,"Main Course","Aaloo Jeera300ml"
13219,"Main Course","Phoron Diye Mosoor Dal 500ml"
13220,"Main Course","Fried Aaloo Bharta300ml"
13221,"Main Course","Sada Aaloo Subji 500ml"
13222,"Main Course","Aaloo Bharta 300ml"
13223,"Main Course","Egg Kasha 2pcs300ml"
13224,"Main Course","Soyabean Masala Dry300ml"
13225,"Main Course","Chingri Diye Mosoor Dal prawn300ml"
13226,"Main Course","Chingri Diye Shona Moog Dal prawn300ml"
13227,"Main Course","Chicken Malai Curry2pcs300ml"
13228,"Main Course","Punjabi Chicken2pcs300ml"
13229,"Main Course","Dahi Chicken2pcs300ml"
13230,"Main Course","Chicken Curry2pcs With Aaloo1pcs 300ml"
13231,"Main Course","Dahi Chingri prawn500ml"
13232,"Main Course","Patal Chingri Aaloo prawn300ml"
13233,"Main Course","Steamed Mustard Prawn shorse Chingri Bhapa300ml"
13234,"Main Course","Prawn Curry With Aaloo300ml"
13235,"Main Course","Kochupata Chingri Bhapa prawn250ml"
13236,"Main Course","Egg In Mustard Gravy 2pcs300ml"
13237,"Main Course","Suji Halwa 250Ml"
13238,"Main Course","Special Aaloo Subji pure Veg500ml"
13239,"Main Course","Special Bhoger Dum Aaloo300ml"
13240,"Main Course","Dahi Aaloo pure Veg300ml"
13241,"Main Course","Aaloo Matar Sabji 300ml"
13242,"Main Course","Dum Aloo with Onion Garlic300ml"
13243,"Main Course","Dum Aaloo pure Veg300ml"
13244,"Main Course","Neem Aaloo Siddho 250ml"
13245,"Main Course","Dahi Patal pure Veg300ml"
13246,"Main Course","Plain Aaloo Bhatay 250ml"
13247,"Main Course","Koraishuti Diye Moog Dal 500ml"
13248,"Main Course","Kismis Diye Moog Dal 500ml"
13249,"Main Course","Plain Moog Dal 500ml"
13250,"Main Course","Aaloo Methi300ml"
13251,"Main Course","Chicken Healthy Curry 300ml"
13252,"Main Course","Kancha Chingrir Jhaalshrimps250ml"
13253,"Main Course","Aaloo Rassa 300ml"
13254,"Main Course","Aatey Ka Halwa 250Ml"
13255,"Main Course","Chicken In Papaya Lite Curry2pcs 300ml"
13256,"Main Course","Papitey Ki Subzi Pepe300ml"
13257,"Main Course","Chicken Chaap 1pcs"
13258,"Main Course","Mix Veg"
13259,"Main Course","Dahi Baingan 300Ml"
13260,"Main Course","Kadhai Chicken 3Pcs"
13261,"Main Course","Chicken Do Pyaza 3Pcs"
13262,"Main Course","Veg Daal 500Ml"
13263,"Main Course","Egg Do Pyaza 2Pcs"
13264,Breads,"Plain Paratha Wheat Flour"
13265,Breads,"Luchi 2pcs"
13266,Breads,"Tawa Roti"
13267,Breads,"Butter Tawa Roti"
13268,Breads,"Ghee Tawa Roti"
13269,Breads,"Plain Paratha Maida"
13270,Breads,"Ajwainkala Jeera Paratha 1pcs"
13271,Breads,"Ghee Paratha"
13272,Noodles,"Chicken Maggie"
13273,Noodles,"Plain Maggie"
13274,Noodles,"Veg Maggie"
13275,Noodles,"Egg Maggie"
13276,Noodles,"Egg Chicken Maggie"
13277,Combo,"Bhoger Khichdi With Egg Curry Combo"
13278,Combo,"Bhoger Khichdi With Aloo Dum Combo"
13279,Combo,"Luchi With Dum Aloo Combo"
13280,Combo,"Roti With Dum Aaloo Combo"
13281,Combo,"Luchi With Sada Aaloo Sabji Combo"
13282,Combo,"Roti With Chicken Curry Combo"
13283,Combo,"Bhoger Khichdi With Omelette Combo"
13284,Combo,"Paratha With Soyabean Keema Masala Combo"
13285,Combo,"Roti With Soyabean Keema Masala Combo"
13286,Combo,"Paratha With Soyabean Sabzi Combo"
13287,Combo,"Roti With Soyabean Sabzi Combo"
13288,Combo,"Poori Subzi Combo"
13289,Combo,"Jeera Rice With Egg Kasha Combo"
13290,Combo,"Luchi Suji Halwa Combo"
13291,Combo,"Luchi With Chkasha Combo 2"
13292,Combo,"Luchi With Egg Kasha Combo"
13293,Combo,"Roti With Aaloo Sabji Combo"
13294,Combo,"Roti With Egg Curry Combo"
13295,Combo,"Roti With Egg Omelette Combo"
13296,Combo,"Jeera Rice With Dum Aaloo Combo"
13297,Combo,"Egg Economy Combo"
13298,Combo,"Luchi With Chicken Kasha Combo"
13299,Combo,"Chicken Economy Combo"
13300,Combo,"Ghee Bhat Veg Combo"
13301,Combo,"Veg Economy Combo"
13302,Combo,"Jeera Rice With Chicken Kasha Combo"
13303,Combo,"Peas Pulao With Dum Aaloo Combo"
13304,Combo,"Peas Pulao With Chicken Kasha Combo"
13305,Combo,"Peas Pulao With Egg Kasha Combo"
13306,Combo,"Ata Paratha With Dum Aaloo Combo"
13307,Combo,"Ata Paratha With Aaloo Subji Combo"
13308,Combo,"Ata Paratha With Chkasha Combo"
13309,Combo,"Maida Paratha With Dum Aaloo Combo"
13310,Combo,"Ata Paratha With Egg Curry Combo"
13311,Combo,"Ata Paratha With Chicken kasha Combo"
13312,Combo,"Maida Paratha With Aloo Sabji Combo"
13313,Combo,"Maida Paratha With Chicken Kasha Combo"
13314,Combo,"Maida Paratha With Egg Curry Combo"
13315,Combo,"Roti Tarka Combos"
13316,Combo,"Basanti Pulao With Egg Kasha Combo"
13317,Combo,"Basanti Pulao With Chicken Kasha Combo"
13318,Combo,"Prawn Economy Combo"
13319,Combo,"Matar Kachori Combo"
13320,Combo,"Sattu Kachori Combo"
13321,Combo,"Luchi With Ghugni"
13322,Combo,"Roti With Ghugni"
13323,Combo,"Paratha With Ghugni"
13324,Rice,"Bhoger Khichdi"
13325,Rice,"Steamed Butter Rice 500ml"
13326,Rice,"Steamed Rice 750ml"
13327,Rice,"Plain Jeera Rice 500ml"
13328,Rice,"Steamed Rice With Ghee 500ml"
13329,Rice,"Peas Pulao 500ml"
13330,Rice,"Onion Jeera Rice 500ml"
13331,Rice,"Basanti Pulao 500ml"
13332,Rice,"Steamed Rice 500 ml"
13333,Rice,"Steamed Basmati Rice 750Ml"
13334,Bhaja,"Patal Bhaja4pcs"
13335,Bhaja,"Egg Bhurji 2eggs"
13336,Bhaja,"Boiled Eggs"
13337,Bhaja,"Egg Omelette"
13338,Bhaja,"Omelet Masala"
13339,Bhaja,"Begoon Bhaja 2 Pcs"
13340,Bhaja,"Beguni 4 Pcs"
13341,"Best Of Raita","Plain Raita 250ml"
13342,"Best Of Raita","Onion Raita 250ml"
13343,"Best Of Raita","Mix Raita 250ml"
13344,Snacks,"Spicy Fried Potato Cubes"
13345,Snacks,"Crunchy Piyaji 6pcs"
13346,Snacks,Ghugni
13347,Snacks,"Beguni 4pcs"
13348,Snacks,"Battered Potato Cubes"
13349,"Tea time","Milk Tea"
13350,"Tea time","Elaichi Tea"
13351,"Tea time","Ginger Tea"
13352,"Tea time","Ginger Elaichi Tea"
13353,"Tea time","Cinnamon Tea"
13354,"Chinese main course","Chilly Chicken Gravy"
13355,"Chinese main course","Chilly Chicken Dry"
13356,"Chinese main course","Manchurian Chicken Gravy"
13357,"Chinese main course","Manchurian Chicken Dry"
13358,"Chinese main course","Garlic Chicken Gravy"
13359,"Chinese main course","Hot Garlic Chicken"
13360,"Spice Ka Tadka","Soya Tadka 300ml"
13361,"Spice Ka Tadka","Egg Tadka 300ml"
13362,"Spice Ka Tadka","Plain Tadka 300ml"
13363,"Spice Ka Tadka","Chicken Tadka 300ml"
13364,"Spice Ka Tadka","Egg Chicken Tadka 300ml"
13365,"Spice Ka Tadka","Soya Tadka With Egg 300ml"
13366,"Spice Ka Tadka","Chana Masala 300ml"
13367,"Spice Ka Tadka","Chicken Chana"
13368,"Spice Ka Tadka","Mix Tadka 300ml"
13369,"Spice Ka Tadka","Prawn Tadka 300ml"
13370,Recommended,"Kumro Bhaja"
13371,Recommended,"Cholar Dal authentic Pure Veg No Garlic No Onion"
13372,Recommended,"Khasir Chorbi Dopiaza"
13373,Recommended,"Katla Jhol01pcs"
13374,Recommended,"Katla Shorse01pcs"
13375,Recommended,"Bhetki Bhapa01pcs"
13376,Recommended,"Ghee Roti01pcs"
13377,"Bangaliana rainy day special","Rainy Day Special Khichuri Thali"
13378,"Veg Starter Items","Mochar Chop02pcs"
13379,"Veg Starter Items","Postor Bora02pcs"
13380,"Non Veg Starter Items","Fish Finger Original Kolkata Bhetki 05pcs"
13381,"Non Veg Starter Items","Fish Fry Original Kolkata Bhetki 01Pcs"
13382,"Non Veg Starter Items","Katla Peti Fry01pcs"
13383,"Non Veg Starter Items","Pompret Fry01pcs"
13384,"Non Veg Starter Items","Macher Dimer Bora 05pcs"
13385,"Non Veg Starter Items","Double Dimer Omelette01pcs"
13386,"Non Veg Starter Items","Khasir Chorbi Bora 05pcs"
13387,"Non Veg Starter Items","Mourala Mach Bhaja"
13388,"Bhaja Saag Bhaja & Bora Items","Jhuri Alu Bhaja"
13389,"Bhaja Saag Bhaja & Bora Items","Home Style Gol Alu Bhaja"
13390,"Bhaja Saag Bhaja & Bora Items","Beguni 02pcs"
13391,"Bhaja Saag Bhaja & Bora Items","Begun Bhaja 02pcs"
13392,"Bhaja Saag Bhaja & Bora Items","Tomato Begun Bharta"
13393,"Bhaja Saag Bhaja & Bora Items","Alu Bharta"
13394,"Bhaja Saag Bhaja & Bora Items","Uchhe Bhaja"
13395,"Bhaja Saag Bhaja & Bora Items","Kumro Bhaja"
13396,"Bhaja Saag Bhaja & Bora Items","Phulkopir Bora 5pcs"
13397,"Bhaja Saag Bhaja & Bora Items","Kumro Phuler Bora seasonal 05pcs"
13398,"Bhaja Saag Bhaja & Bora Items","Bok Phuler Bora seasonal05pcs"
13399,"Bhaja Saag Bhaja & Bora Items","Alu Bhindi Bhaja"
13400,"Bhaja Saag Bhaja & Bora Items","Alu Uchhe Bhaja"
13401,"Bhaja Saag Bhaja & Bora Items","Alu Phulkopi Bhaja"
13402,"Bhaja Saag Bhaja & Bora Items","Uchhe Kumro Boti"
13403,"Bhaja Saag Bhaja & Bora Items","Potol Bhaja"
13404,"Dal Items","Sona Moong Dal authentic Pure Veg No Garlic No Onion"
13405,"Dal Items","Macher Matha Moong Dal"
13406,"Dal Items","Tomato Musur Dal"
13407,"Dal Items","Mocha R Chingri Diye Sona Moong Dal"
13408,"Dal Items","Cholar Dal authentic Pure Veg No Garlic No Onion"
13409,"Dal Items","Dim Diye Musur Dal 02pcs"
13410,"Rice Items","Steamed Basmati Rice"
13411,"Rice Items","Basanti Pulao"
13412,"Rice Items","Peas Pulao"
13413,"Rice Items","Ghee Bhaat"
13414,"Vegetables Items","Sukto authentic Pure Veg No Garlic No Onion"
13415,"Vegetables Items","Mochar Ghonto Authentic Pure Veg No Garlic No Onion"
13416,"Vegetables Items","Alu Posto authentic Pure Veg No Garlic No Onion"
13417,"Vegetables Items","Alu Phulkopir Dalna"
13418,"Vegetables Items","Phulkopi Roast"
13419,"Vegetables Items","Phulkopi Malai Curry authentic Pure Veg No Garlic No Onion"
13420,"Vegetables Items","Alur Dom authentic Pure Veg No Garlic No Onion"
13421,"Vegetables Items","Lou Ghonto authentic Pure Veg No Garlic No Onion"
13422,"Vegetables Items","Dhokar Dalna 03pcs authentic Pure Veg No Garlic No Onion"
13423,"Vegetables Items","Chanar Dalna 03pcs authentic Pure Veg No Garlic No Onion"
13424,"Vegetables Items","Paneer Kadaisuti"
13425,"Vegetables Items","Alu Potoler Dalna"
13426,"Vegetables Items","Potol Posto"
13427,"Vegetables Items","Peyaj Posto"
13428,"Vegetables Items","Bhindi Sorse"
13429,"Chef Special Non Veg Items","ELISH Mach Bhaja"
13430,"Chef Special Non Veg Items","Khasir Chorbi Dopiaza"
13431,"Chef Special Non Veg Items","Murgir Dimer Kosha 02Pcs"
13432,"Chef Special Non Veg Items","Lou Chingri"
13433,"Chef Special Non Veg Items","Mocha Chingri"
13434,"Chef Special Non Veg Items","Macher Matha Diye Muri Ghonto"
13435,"Chef Special Non Veg Items","Kochu Pata Chingri Bhapa"
13436,"Chef Special Non Veg Items","Chingri Bati Chorchori"
13437,"Chef Special Non Veg Items","Alu Potol Chingri"
13438,"Chef Special Non Veg Items","Mourala Macher Bati Chorchori"
13439,"Fish Items","Katla Jhol01pcs"
13440,"Fish Items","Katla Kalia01pcs"
13441,"Fish Items","Doi Katla"
13442,"Fish Items","Katla Shorse01pcs"
13443,"Fish Items","Bhetki Bhapa01pcs"
13444,"Fish Items","Bhetki Paturi Kolkata Bhetki"
13445,"Fish Items","Tangra Kaalo Jeera Jhol With Alu"
13446,"Fish Items","Tangra Jhal"
13447,"Fish Items","Aar Jhal01pcs"
13448,"Fish Items","Pompret Jhal 01pcs"
13449,"Fish Items","Pompret Sorse 01pcs"
13450,"Fish Items","Pabda Shorse01pcs"
13451,"Fish Items","Pabda Jhal01pcs"
13452,"Fish Items","Barisali Elish 01Pcs"
13453,"Fish Items","Elish Bhapa 01pcs"
13454,"Fish Items","Elish Korma 01pcs"
13455,"Fish Items","Doi Elish 01Pcs"
13456,"Fish Items","Parse Shorse01pcs"
13457,"Fish Items","Parse Jhal01pcs"
13458,"Prawn Items","Chingri Malai Curry Golda 01 pcs"
13459,"Prawn Items","Chingri Bhapa Bagda 02 pcs"
13460,"Chicken Items halal","Chicken Jholwithalu4pcs"
13461,"Chicken Items halal","Chicken Kosha 4pcs"
13462,"Chicken Items halal","Chicken Dak Bungalow 4Pcs"
13463,"Mutton items","Mutton Jhol 03 Pcs With Alu"
13464,"Mutton items","Mutton Kosha 03pcs"
13465,"Mutton items","Mutton Dak Bungalow with egg 03pcs"
13466,"Bread Items","Tawa Roti1pcs"
13467,"Bread Items",Luchi4pcs
13468,"Bread Items","Trikon Paratha1pcs"
13469,"Bread Items","Ghee Roti01pcs"
13470,"Bread Items","Koraishutir Kochuri4pcs"
13471,"Dessert Items","Rosogolla 02pcs"
13472,"Dessert Items","Gulab Jamun 02pcs"
13473,"Dessert Items","Gobindo Bhog Chaler Payesh"
13474,"Dessert Items","Misti Doi 100ml"
13475,"Dessert Items","Aamer Chutney"
13476,Thalis,"Veg Thali"
13477,Thalis,"Katla Thali"
13478,Thalis,"Bhetki Thali"
13479,Thalis,"Parse Thali"
13480,Thalis,"Pabda Thali"
13481,Thalis,"Egg Thali 02Pcs"
13482,Thalis,"Kochu Pata Chingri Thali"
13483,Thalis,"Chicken Thali 02pcs"
13484,Thalis,"Mutton Thali 02pcs"
13485,Combos,"Cholar Dal authentic Pure Veg No Garlic No Onion and Steamed Basmati Rice"
13486,Combos,"Dim Diye Musur Dal 02pcs and Steamed Basmati Rice"
13487,Combos,"Steamed Basmati Rice and Alu Posto authentic Pure Veg No Garlic No Onion"
13488,"Combo Veg & Non Veg","Veg Combo"
13489,"Combo Veg & Non Veg","Egg Combo"
13490,"Combo Veg & Non Veg","Fish Combo"
13491,"Combo Veg & Non Veg","Rice With Chicken Jhol 02Pcs"
13492,"Combo Veg & Non Veg","Rice with Mutton Jhol 02pcs"
13493,"Combo Veg & Non Veg","Luchi 02pcs Alur Dom Combo"
13494,"Combo Veg & Non Veg","Luchi 02pcs Cholar Dal Combo"
13495,"Combo Veg & Non Veg","Luchi 04pcs Chicken Combo 02pcs"
